item,itemLabel,statements,ensg_wdt,entrez,ensg_panglao,species
Q18057744,C9orf139,24,ENSG00000180539,401563,ENSG00000180539,Homo sapiens
Q18057745,FAM166A,30,ENSG00000188163,401565,ENSG00000188163,Homo sapiens
Q18057747,ZNF674-AS1,10,,401588,ENSG00000230844,Homo sapiens
Q18057748,SLC25A53,30,ENSG00000269743,401612,ENSG00000269743,Homo sapiens
Q18057749,LINC00890,11,,401613,ENSG00000260802,Homo sapiens
Q18057750,FAM224B,10,,401629,ENSG00000230663,Homo sapiens
Q18057752,FAM224A,10,,401630,ENSG00000233522,Homo sapiens
Q18057754,OR7E26P,9,,401637,ENSG00000228547,Homo sapiens
Q18057756,RPSAP10,9,,401638,ENSG00000224439,Homo sapiens
Q18057757,RPL7AP53,9,,401640,ENSG00000235962,Homo sapiens
Q18057758,GNAI2P2,8,,401646,ENSG00000231957,Homo sapiens
Q18057759,GOLGA7B,28,ENSG00000155265,401647,ENSG00000155265,Homo sapiens
Q18057761,ST13P13,9,,401648,ENSG00000229256,Homo sapiens
Q18057762,OR51C1P,9,,401661,ENSG00000197674,Homo sapiens
Q18057763,OR51A8P,9,,401662,ENSG00000197984,Homo sapiens
Q18059062,SLX1A,33,ENSG00000132207,548593,ENSG00000132207,Homo sapiens
Q18059063,KIR3DP1,11,,548594,ENSG00000264257,Homo sapiens
Q18059064,CKMT1A,41,ENSG00000223572,548596,ENSG00000223572,Homo sapiens
Q18059066,PHBP7,9,,548599,ENSG00000213711,Homo sapiens
Q18059067,DUTP1,9,,548637,ENSG00000229048,Homo sapiens
Q18059068,POLR2J3,32,ENSG00000285437,548644,ENSG00000168255,Homo sapiens
Q18059069,DNAJC25,28,ENSG00000059769,548645,ENSG00000059769,Homo sapiens
Q18059070,UBA6-AS1,10,,550112,ENSG00000248049,Homo sapiens
Q18059071,CCDC157,41,ENSG00000187860,550631,ENSG00000187860,Homo sapiens
Q18059072,NBDY,23,ENSG00000204272,550643,ENSG00000204272,Homo sapiens
Q18059073,LINC00251,10,,552859,ENSG00000280725,Homo sapiens
Q18059074,SAMD12-AS1,10,,552860,ENSG00000281641,Homo sapiens
Q18059075,VENTXP6,9,,552879,ENSG00000254105,Homo sapiens
Q18059076,ATXN7L3B,22,ENSG00000253719,552889,ENSG00000253719,Homo sapiens
Q18059077,DNAJC25-GNG10,20,ENSG00000244115,552891,ENSG00000244115,Homo sapiens
Q18059079,BOLA2,30,ENSG00000183336,552900,ENSG00000183336,Homo sapiens
Q18059081,FERP1,9,,553112,ENSG00000232149,Homo sapiens
Q18059083,PEF1,39,ENSG00000162517,553115,ENSG00000162517,Homo sapiens
Q18059084,RPL39P5,9,,553117,ENSG00000214289,Homo sapiens
Q18059085,STK33P1,9,,553118,ENSG00000227412,Homo sapiens
Q18059086,TLK2P2,9,,553121,ENSG00000228828,Homo sapiens
Q18059088,SERBP1P3,9,,553148,ENSG00000242142,Homo sapiens
Q18059089,PRR5-ARHGAP8,26,ENSG00000248405,553158,ENSG00000248405,Homo sapiens
Q18059096,EEF1A1P31,9,,553820,ENSG00000237859,Homo sapiens
Q18059098,C1DP1,9,,554049,ENSG00000231245,Homo sapiens
Q18059099,DNM1P33,9,,554175,ENSG00000260096,Homo sapiens
Q18059101,CCDC148-AS1,10,,554201,ENSG00000227480,Homo sapiens
Q18059102,MIR31HG,12,,554202,ENSG00000171889,Homo sapiens
Q18059103,JPX,11,,554203,ENSG00000225470,Homo sapiens
Q18059104,MIR429,11,,554210,ENSG00000198976,Homo sapiens
Q18059106,MIR448,11,,554212,ENSG00000199001,Homo sapiens
Q18059107,MIR449A,11,,554213,ENSG00000198983,Homo sapiens
Q18059108,MIR450A1,10,,554214,ENSG00000199132,Homo sapiens
Q18059111,STRCP1,10,,554225,ENSG00000166763,Homo sapiens
Q18059113,ANKRD30BL,28,ENSG00000163046,554226,ENSG00000163046,Homo sapiens
Q18059115,ASPDH,33,ENSG00000204653,554235,ENSG00000204653,Homo sapiens
Q18059116,DPY19L2P1,10,,554236,ENSG00000189212,Homo sapiens
Q18059118,FBXO48,24,ENSG00000204923,554251,ENSG00000204923,Homo sapiens
Q18059119,LINC00862,10,,554279,ENSG00000203721,Homo sapiens
Q18059120,FAM72C,36,ENSG00000263513,554282,ENSG00000263513,Homo sapiens
Q18059121,KIR2DP1,9,,554300,ENSG00000242473,Homo sapiens
Q18059124,PGM5-AS1,12,,572558,ENSG00000224958,Homo sapiens
Q18059125,DHFRP1,9,,573971,ENSG00000188985,Homo sapiens
Q18059130,CLLU1,14,,574028,ENSG00000257127,Homo sapiens
Q18059131,DUSP5P1,11,,574029,ENSG00000183929,Homo sapiens
Q18059133,MIR362,10,,574030,ENSG00000208015,Homo sapiens
Q18059135,MIR363,18,ENSG00000284499,574031,ENSG00000284499,Homo sapiens
Q18059136,MIR20B,19,ENSG00000284043,574032,ENSG00000284043,Homo sapiens
Q18059138,MIR18B,10,,574033,ENSG00000283931,Homo sapiens
Q18059139,MIR433,11,,574034,ENSG00000207569,Homo sapiens
Q18059141,SERTAD4-AS1,10,,574036,ENSG00000203706,Homo sapiens
Q18062966,RPS29P21,9,,100129542,ENSG00000241913,Homo sapiens
Q18062967,ZNF730,30,ENSG00000183850,100129543,ENSG00000183850,Homo sapiens
Q18062968,RPS26P38,9,,100129552,ENSG00000234192,Homo sapiens
Q18062970,HMGN1P7,9,,100129555,ENSG00000239614,Homo sapiens
Q18062972,HNRNPA3P8,9,,100129557,ENSG00000239699,Homo sapiens
Q18062973,MYL6P3,9,,100129561,ENSG00000227173,Homo sapiens
Q18062974,PTP4A1P4,9,,100129564,ENSG00000250359,Homo sapiens
Q18062975,SNRPCP2,9,,100129566,ENSG00000251235,Homo sapiens
Q18062976,PEBP1P3,9,,100129570,ENSG00000236278,Homo sapiens
Q18062977,FAM47E,33,ENSG00000189157,100129583,ENSG00000189157,Homo sapiens
Q18062979,VN1R34P,9,,100129587,ENSG00000233173,Homo sapiens
Q18062981,FAM8A3P,9,,100129594,ENSG00000224337,Homo sapiens
Q18062982,PRUNEP1,9,,100129595,ENSG00000234706,Homo sapiens
Q18062983,LINC00462,10,,100129597,ENSG00000233610,Homo sapiens
Q18062984,RPS29P14,9,,100129599,ENSG00000229054,Homo sapiens
Q18062985,PABPC1P12,9,,100129604,ENSG00000225638,Homo sapiens
Q18062986,HNRNPA1P73,9,,100129606,ENSG00000236569,Homo sapiens
Q18062988,RSU1P1,9,,100129622,ENSG00000230425,Homo sapiens
Q18062991,IGHV2OR16-5,9,,100129631,ENSG00000259303,Homo sapiens
Q18062993,DDX55P1,9,,100129640,ENSG00000270863,Homo sapiens
Q18062994,BTG1P1,9,,100129641,ENSG00000256720,Homo sapiens
Q18062997,RPL5P35,9,,100129647,ENSG00000214727,Homo sapiens
Q18062999,RPS26P55,9,,100129650,ENSG00000239210,Homo sapiens
Q18063000,TCF24,23,ENSG00000261787,100129654,ENSG00000261787,Homo sapiens
Q18063002,FGF13-AS1,10,,100129662,ENSG00000226031,Homo sapiens
Q18063003,PRELID3BP1,9,,100129664,ENSG00000226226,Homo sapiens
Q18063004,IZUMO3,26,ENSG00000205442,100129669,ENSG00000205442,Homo sapiens
Q18063008,RAD1P2,9,,100129690,ENSG00000233473,Homo sapiens
Q18063009,EIF4BP9,9,,100129692,ENSG00000237294,Homo sapiens
Q18063010,R3HDM2P2,9,,100129694,ENSG00000216817,Homo sapiens
Q18063012,HMGB1P13,9,,100129706,ENSG00000220557,Homo sapiens
Q18063013,IPO7P1,9,,100129708,ENSG00000232951,Homo sapiens
Q18063014,RCC2P8,9,,100129714,ENSG00000250185,Homo sapiens
Q18063015,ARRDC3-AS1,10,,100129716,ENSG00000281357,Homo sapiens
Q18063017,STPG3-AS1,10,,100129722,ENSG00000275549,Homo sapiens
Q18063022,HMGB1P12,9,,100129723,ENSG00000223904,Homo sapiens
Q18063023,LINC01126,11,,100129726,ENSG00000279873,Homo sapiens
Q18063024,TMED10P2,9,,100129727,ENSG00000239405,Homo sapiens
Q18063025,RAB11AP1,9,,100129731,ENSG00000227995,Homo sapiens
Q18063026,RPS6P15,9,,100129732,ENSG00000230809,Homo sapiens
Q18063027,CDV3P1,9,,100129736,ENSG00000176243,Homo sapiens
Q18063028,SETP9,9,,100129738,ENSG00000235101,Homo sapiens
Q18063029,DYNLL1P4,9,,100129739,ENSG00000257231,Homo sapiens
Q18063030,RPL7P14,9,,100129743,ENSG00000232994,Homo sapiens
Q18063031,RSL24D1P1,9,,100129755,ENSG00000218069,Homo sapiens
Q18063033,TMPOP1,9,,100129772,ENSG00000229068,Homo sapiens
Q18063034,BNIP3P6,9,,100129777,ENSG00000257356,Homo sapiens
Q18063037,CCDC152,23,ENSG00000198865,100129792,ENSG00000198865,Homo sapiens
Q18063038,TLK1P1,9,,100129793,ENSG00000226783,Homo sapiens
Q18063039,SLC25A21-AS1,10,,100129794,ENSG00000258708,Homo sapiens
Q18063040,NPM1P50,9,,100129795,ENSG00000213333,Homo sapiens
Q18063044,RPL12P37,9,,100129801,ENSG00000240270,Homo sapiens
Q18063046,PGAM1P13,9,,100129815,ENSG00000248838,Homo sapiens
Q18063048,PIP5K1P2,9,,100129824,ENSG00000229435,Homo sapiens
Q18063050,COL4A2-AS2,18,ENSG00000224821,100129836,ENSG00000224821,Homo sapiens
Q18063051,ZNF737,31,ENSG00000237440,100129842,ENSG00000237440,Homo sapiens
Q18063052,PCOLCE-AS1,10,,100129845,ENSG00000224729,Homo sapiens
Q18063053,DNAJC19P1,9,,100129853,ENSG00000237141,Homo sapiens
Q18063055,SCOC-AS1,10,,100129858,ENSG00000196951,Homo sapiens
Q18063057,SUCLA2P2,9,,100129863,ENSG00000233107,Homo sapiens
Q18063058,EI24P2,9,,100129866,ENSG00000236257,Homo sapiens
Q18063059,RPL30P14,9,,100129867,ENSG00000243256,Homo sapiens
Q18063060,GRPEL2P3,9,,100129871,ENSG00000230682,Homo sapiens
Q18063061,NENFP2,9,,100129880,ENSG00000258288,Homo sapiens
Q18063063,RPS29P11,9,,100129902,ENSG00000242640,Homo sapiens
Q18063065,HMGB1P45,9,,100129919,ENSG00000229316,Homo sapiens
Q18063066,HNRNPA1P40,9,,100129920,ENSG00000212961,Homo sapiens
Q18063070,NUP210P2,9,,100129929,ENSG00000225275,Homo sapiens
Q18063071,RPL10P10,9,,100129930,ENSG00000216347,Homo sapiens
Q18061261,HNRNPA1P67,9,,728019,ENSG00000270665,Homo sapiens
Q18061262,DUX4L14,9,,728022,ENSG00000276904,Homo sapiens
Q18061264,CT47A10,43,ENSG00000224089,728036,ENSG00000224089,Homo sapiens
Q18061266,CT47A9,43,ENSG00000226600,728042,ENSG00000226600,Homo sapiens
Q18061267,PPBPP1,11,,728045,ENSG00000250550,Homo sapiens
Q18061268,GOLGA8O,26,ENSG00000206127,728047,ENSG00000206127,Homo sapiens
Q18061269,CT47A8,43,ENSG00000230347,728049,ENSG00000230347,Homo sapiens
Q18061271,CT47A6,45,ENSG00000226023,728062,ENSG00000226023,Homo sapiens
Q18061271,CT47A6,45,ENSG00000288273,728062,ENSG00000226023,Homo sapiens
Q18061272,CUBNP1,9,,728064,ENSG00000231009,Homo sapiens
Q18061273,FAM133DP,10,,728066,ENSG00000230562,Homo sapiens
Q18061274,CT47A5,43,ENSG00000237957,728072,ENSG00000237957,Homo sapiens
Q18061275,CT47A4,45,ENSG00000230594,728075,ENSG00000230594,Homo sapiens
Q18061275,CT47A4,45,ENSG00000288477,728075,ENSG00000230594,Homo sapiens
Q18061276,LINC00290,10,,728081,ENSG00000248197,Homo sapiens
Q18061277,CT47A3,43,ENSG00000236126,728082,ENSG00000236126,Homo sapiens
Q18061279,RPL15P18,9,,728088,ENSG00000228501,Homo sapiens
Q18061280,CT47A2,43,ENSG00000242362,728090,ENSG00000242362,Homo sapiens
Q18061281,CT47A1,45,ENSG00000236371,728096,ENSG00000236371,Homo sapiens
Q18061281,CT47A1,45,ENSG00000288363,728096,ENSG00000236371,Homo sapiens
Q18061282,FAM8A2P,9,,728097,ENSG00000254722,Homo sapiens
Q18061283,RPL23AP50,9,,728106,ENSG00000232778,Homo sapiens
Q18061284,HMGN1P31,9,,728111,ENSG00000267513,Homo sapiens
Q18061285,ANXA8L1,31,ENSG00000264230,728113,ENSG00000264230,Homo sapiens
Q18061287,ZBTB8B,21,ENSG00000273274,728116,ENSG00000273274,Homo sapiens
Q18061288,NUTM2A,24,ENSG00000184923,728118,ENSG00000184923,Homo sapiens
Q18061289,CSPG4P12,9,,728121,ENSG00000259295,Homo sapiens
Q18061292,RPL7AP26,9,,728128,ENSG00000214988,Homo sapiens
Q18061293,NUTM2D,20,ENSG00000214562,728130,ENSG00000214562,Homo sapiens
Q18061294,TSPY9P,9,,728132,ENSG00000238074,Homo sapiens
Q18061295,RPL23AP18,9,,728134,ENSG00000225338,Homo sapiens
Q18061296,TSPY3,30,ENSG00000228927,728137,ENSG00000228927,Homo sapiens
Q18061299,CHCHD4P4,9,,728143,ENSG00000213964,Homo sapiens
Q18061300,ANKRD20A6P,9,,728157,ENSG00000274502,Homo sapiens
Q18061304,KRT8P31,9,,728167,ENSG00000250148,Homo sapiens
Q18061307,DUX4L16,9,,728169,ENSG00000258567,Homo sapiens
Q18061309,HNRNPA1P50,9,,728170,ENSG00000257195,Homo sapiens
Q18061314,NUTM2A-AS1,10,,728190,ENSG00000223482,Homo sapiens
Q18061316,LINC00460,25,ENSG00000233532,728192,ENSG00000233532,Homo sapiens
Q18061317,RSPH10B2,38,ENSG00000169402,728194,ENSG00000169402,Homo sapiens
Q18061319,RPL23AP75,9,,728207,ENSG00000240125,Homo sapiens
Q18061320,FAM155A,24,ENSG00000204442,728215,ENSG00000204442,Homo sapiens
Q18061323,KRTAP4-8,29,ENSG00000204880,728224,ENSG00000204880,Homo sapiens
Q18061323,KRTAP4-8,29,ENSG00000261968,728224,ENSG00000204880,Homo sapiens
Q18061325,GGTLC3,18,ENSG00000274252,728226,ENSG00000274252,Homo sapiens
Q18061327,LINC01433,10,,728228,ENSG00000230176,Homo sapiens
Q18061328,TMEM191B,26,ENSG00000278558,728229,ENSG00000278558,Homo sapiens
Q18061329,UBTFL5,9,,728231,ENSG00000204705,Homo sapiens
Q18061331,HMGN2P16,9,,728234,ENSG00000231376,Homo sapiens
Q18061333,MAGED4,35,ENSG00000154545,728239,ENSG00000154545,Homo sapiens
Q18061338,ABCB10P3,9,,728248,ENSG00000261524,Homo sapiens
Q18061339,KRTAP1-4,22,ENSG00000204887,728255,ENSG00000204887,Homo sapiens
Q18061339,KRTAP1-4,22,ENSG00000263242,728255,ENSG00000204887,Homo sapiens
Q18061340,FAM157A,13,,728262,ENSG00000236438,Homo sapiens
Q18061341,ALG1L7P,8,,728263,ENSG00000251271,Homo sapiens
Q18061342,CARMN,12,,728264,ENSG00000249669,Homo sapiens
Q18061343,MAGEA9B,30,ENSG00000267978,728269,ENSG00000267978,Homo sapiens
Q18061344,CLEC19A,23,ENSG00000261210,728276,ENSG00000261210,Homo sapiens
Q18061345,KRTAP2-2,25,ENSG00000214518,728279,ENSG00000214518,Homo sapiens
Q18061345,KRTAP2-2,25,ENSG00000262731,728279,ENSG00000214518,Homo sapiens
Q18061346,D2HGDH,91,ENSG00000180902,728294,ENSG00000180902,Homo sapiens
Q18061347,KRTAP19-8,19,ENSG00000206102,728299,ENSG00000206102,Homo sapiens
Q18061348,KRT18P5,9,,728300,ENSG00000236670,Homo sapiens
Q18061353,KRTAP9-1,24,ENSG00000240542,728318,ENSG00000240542,Homo sapiens
Q18061355,CHCHD2P2,9,,728324,ENSG00000215006,Homo sapiens
Q18061357,GTF2H2C,42,ENSG00000183474,728340,ENSG00000183474,Homo sapiens
Q18061358,LINC00992,10,,728342,ENSG00000248663,Homo sapiens
Q18061359,NXF2B,25,ENSG00000269437,728343,ENSG00000269437,Homo sapiens
Q18061360,GLRX3P2,9,,728344,ENSG00000216657,Homo sapiens
Q18061364,EIF2S2P4,9,,728350,ENSG00000128692,Homo sapiens
Q18061365,DEFA1B,27,ENSG00000240247,728358,ENSG00000240247,Homo sapiens
Q18061365,DEFA1B,27,ENSG00000285176,728358,ENSG00000240247,Homo sapiens
Q18061367,OVOL3,28,ENSG00000105261,728361,ENSG00000105261,Homo sapiens
Q18061369,USP17L24,32,ENSG00000232264,728369,ENSG00000232264,Homo sapiens
Q18061370,USP17L25,32,ENSG00000230430,728373,ENSG00000230430,Homo sapiens
Q18061373,RPL9P21,9,,728374,ENSG00000214089,Homo sapiens
Q18061374,ARHGEF34P,10,,728377,ENSG00000204959,Homo sapiens
Q18061375,POTEF,28,ENSG00000196604,728378,ENSG00000196604,Homo sapiens
Q18061376,USP17L26,32,ENSG00000229579,728379,ENSG00000229579,Homo sapiens
Q18061378,RPL7P26,9,,728380,ENSG00000184612,Homo sapiens
Q18061379,NRBF2P4,9,,728381,ENSG00000253228,Homo sapiens
Q18061380,USP17L5,19,ENSG00000227140,728386,ENSG00000227140,Homo sapiens
Q18061381,DNM1P30,9,,728388,ENSG00000260897,Homo sapiens
Q18061382,USP17L27,31,ENSG00000235780,728393,ENSG00000235780,Homo sapiens
Q18061383,TSPY4,27,ENSG00000233803,728395,ENSG00000233803,Homo sapiens
Q18061755,NAP1L1P1,9,,729561,ENSG00000254759,Homo sapiens
Q18061758,ZBTB8OSP1,9,,729566,ENSG00000183432,Homo sapiens
Q18061762,DIRC3,13,,729582,ENSG00000231672,Homo sapiens
Q18061763,LINC01556,10,,729583,ENSG00000204709,Homo sapiens
Q18061764,FAM231C,13,,729587,ENSG00000279132,Homo sapiens
Q18061765,HMGB3P22,9,,729595,ENSG00000225051,Homo sapiens
Q18061766,SPDYE6,21,ENSG00000260097,729597,ENSG00000260097,Homo sapiens
Q18061767,NPIPB1P,9,,729602,ENSG00000257513,Homo sapiens
Q18061768,RPF2P1,9,,729608,ENSG00000225357,Homo sapiens
Q18061770,FAHD2P1,9,,729610,ENSG00000257302,Homo sapiens
Q18061772,RPL23AP74,10,,729617,ENSG00000227694,Homo sapiens
Q18061774,PRR23A,24,ENSG00000206260,729627,ENSG00000206260,Homo sapiens
Q18061775,DYNLL1P7,10,,729630,ENSG00000230614,Homo sapiens
Q18061777,HMGB3P19,9,,729635,ENSG00000217085,Homo sapiens
Q18061779,ZNF812P,15,,729648,ENSG00000224689,Homo sapiens
Q18061780,METTL15P3,9,,729650,ENSG00000224396,Homo sapiens
Q18061781,S100A11P1,9,,729659,ENSG00000237632,Homo sapiens
Q18061783,CCDC175,36,ENSG00000151838,729665,ENSG00000151838,Homo sapiens
Q18061785,LDHAP5,9,,729666,ENSG00000213574,Homo sapiens
Q18061787,TRMT112P3,9,,729667,ENSG00000265262,Homo sapiens
Q18061788,GOLGA2P6,11,,729668,ENSG00000241621,Homo sapiens
Q18061790,RPL7P16,9,,729677,ENSG00000242899,Homo sapiens
Q18061791,LINC00847,12,,729678,ENSG00000245060,Homo sapiens
Q18061793,KRT17P3,9,,729682,ENSG00000231870,Homo sapiens
Q18061794,NPM1P42,9,,729686,ENSG00000259259,Homo sapiens
Q18061795,HMGN2P25,9,,729687,ENSG00000228398,Homo sapiens
Q18061796,FAM90A2P,11,,729689,ENSG00000205879,Homo sapiens
Q18061797,TPI1P1,9,,729708,ENSG00000226415,Homo sapiens
Q18061798,DNAJC27-AS1,10,,729723,ENSG00000224165,Homo sapiens
Q18061799,RPL12P1,10,,729727,ENSG00000204194,Homo sapiens
Q18061800,ZNF878,23,ENSG00000257446,729747,ENSG00000257446,Homo sapiens
Q18061802,OR4F29,27,ENSG00000284733,729759,ENSG00000284733,Homo sapiens
Q18061803,RPL12P18,9,,729760,ENSG00000213400,Homo sapiens
Q18061804,RPL23AP45,9,,729764,ENSG00000213285,Homo sapiens
Q18061806,UQCRHP2,9,,729769,ENSG00000237629,Homo sapiens
Q18061808,PSAT1P3,9,,729779,ENSG00000230787,Homo sapiens
Q18061811,RPS15P5,9,,729789,ENSG00000229806,Homo sapiens
Q18061812,ARL6IP1P3,9,,729790,ENSG00000255014,Homo sapiens
Q18061813,RPL23AP63,9,,729798,ENSG00000243721,Homo sapiens
Q18061814,SEC14L1P1,10,,729799,ENSG00000213693,Homo sapiens
Q18061816,DNM1P34,9,,729809,ENSG00000260357,Homo sapiens
Q18061817,DHFRP2,9,,729816,ENSG00000228432,Homo sapiens
Q18061818,HNRNPA3P14,9,,729817,ENSG00000224494,Homo sapiens
Q18061819,ST13P20,9,,729828,ENSG00000215875,Homo sapiens
Q18061820,FAM160A1,38,ENSG00000164142,729830,ENSG00000164142,Homo sapiens
Q18061821,GGTLC4P,9,,729838,ENSG00000230712,Homo sapiens
Q18061825,UMAD1,26,ENSG00000219545,729852,ENSG00000219545,Homo sapiens
Q18061826,RGPD2,31,ENSG00000185304,729857,ENSG00000185304,Homo sapiens
Q18061827,LSP1P3,11,,729862,ENSG00000162685,Homo sapiens
Q18061828,TBC1D3,23,ENSG00000274611,729873,ENSG00000274611,Homo sapiens
Q18061829,TBC1D3H,35,ENSG00000274226,729877,ENSG00000274226,Homo sapiens
Q18061829,TBC1D3H,35,ENSG00000277974,729877,ENSG00000274226,Homo sapiens
Q18061831,ELMO2P1,9,,729894,ENSG00000276172,Homo sapiens
Q18061832,ZBTB8OSP2,9,,729898,ENSG00000172799,Homo sapiens
Q18061841,HMGB3P6,9,,729952,ENSG00000213070,Homo sapiens
Q18061843,SHISA7,26,ENSG00000187902,729956,ENSG00000187902,Homo sapiens
Q18061844,RPL21P71,9,,729962,ENSG00000239412,Homo sapiens
Q18061845,MORN2,29,ENSG00000188010,729967,ENSG00000188010,Homo sapiens
Q18061846,RFPL4AL1,19,ENSG00000229292,729974,ENSG00000229292,Homo sapiens
Q18061849,BORCS8,35,ENSG00000254901,729991,ENSG00000254901,Homo sapiens
Q18061852,SHISA9,33,ENSG00000237515,729993,ENSG00000237515,Homo sapiens
Q18061855,SEC14L6,30,ENSG00000214491,730005,ENSG00000214491,Homo sapiens
Q18061857,BRI3P1,9,,730010,ENSG00000225169,Homo sapiens
Q18061860,QRSL1P1,9,,730016,ENSG00000215833,Homo sapiens
Q18061861,KRT8P13,9,,730023,ENSG00000241416,Homo sapiens
Q18061862,RPSAP19,9,,730029,ENSG00000183298,Homo sapiens
Q18061863,RHOQP2,9,,730041,ENSG00000232742,Homo sapiens
Q18061864,ZNF814,34,ENSG00000204514,730051,ENSG00000204514,Homo sapiens
Q18061865,UBE2V1P2,9,,730052,ENSG00000214192,Homo sapiens
Q18061866,DNM1P49,9,,730058,ENSG00000261820,Homo sapiens
Q18061867,RPL34P33,9,,730061,ENSG00000241282,Homo sapiens
Q18061870,ALG1L15P,9,,730086,ENSG00000242017,Homo sapiens
Q18056283,OFD1P9Y,9,,386693,ENSG00000230476,Homo sapiens
Q18056284,OFD1P10Y,9,,386694,ENSG00000225466,Homo sapiens
Q18056285,OFD1P11Y,9,,386695,ENSG00000237302,Homo sapiens
Q18056286,OFD1P12Y,9,,386696,ENSG00000232585,Homo sapiens
Q18056287,OFD1P13Y,9,,386697,ENSG00000225287,Homo sapiens
Q18058444,PIWIL3,28,ENSG00000184571,440822,ENSG00000184571,Homo sapiens
Q18058445,MIAT,14,,440823,ENSG00000225783,Homo sapiens
Q18058446,SHISA8,27,ENSG00000234965,440829,ENSG00000234965,Homo sapiens
Q18058448,ODF3B,31,ENSG00000177989,440836,ENSG00000177989,Homo sapiens
Q18058449,CAPN14,28,ENSG00000214711,440854,ENSG00000214711,Homo sapiens
Q18058451,LINC01123,12,,440894,ENSG00000204588,Homo sapiens
Q18058453,NPM1P32,9,,440902,ENSG00000213239,Homo sapiens
Q18058454,FAR2P1,11,,440905,ENSG00000180178,Homo sapiens
Q18058455,POTEKP,13,,440915,ENSG00000204434,Homo sapiens
Q18057498,DGKZP1,9,,400126,ENSG00000179611,Homo sapiens
Q18057499,TUSC8,10,,400128,ENSG00000237361,Homo sapiens
Q18057500,SMARCE1P5,9,,400129,ENSG00000230793,Homo sapiens
Q18057501,RPSAP53,9,,400141,ENSG00000214263,Homo sapiens
Q18057502,RPS26P47,10,,400156,ENSG00000234354,Homo sapiens
Q18057503,ATP11AUN,21,ENSG00000197595,400165,ENSG00000197595,Homo sapiens
Q18057505,DPPA3P2,9,,400206,ENSG00000188831,Homo sapiens
Q18057506,LINC00517,10,,400208,ENSG00000259091,Homo sapiens
Q18056385,ILDR2,40,ENSG00000143195,387597,ENSG00000143195,Homo sapiens
Q18056386,SLC22A25,45,ENSG00000196600,387601,ENSG00000196600,Homo sapiens
Q18056389,C10orf113,12,,387638,ENSG00000204683,Homo sapiens
Q18056390,SKIDA1,28,ENSG00000180592,387640,ENSG00000180592,Homo sapiens
Q18056392,FAM238C,10,,387644,ENSG00000283709,Homo sapiens
Q18056393,LRRC37A6P,11,,387646,ENSG00000230445,Homo sapiens
Q18056395,PTCHD3P1,9,,387647,ENSG00000274985,Homo sapiens
Q18056396,WASHC2A,54,ENSG00000099290,387680,ENSG00000099290,Homo sapiens
Q18059971,TLE1P1,9,,645381,ENSG00000228158,Homo sapiens
Q18059973,NIFKP2,9,,645398,ENSG00000251122,Homo sapiens
Q18060732,FAM138B,10,,654412,ENSG00000226516,Homo sapiens
Q18060734,PCNPP1,9,,654427,ENSG00000258359,Homo sapiens
Q18060735,LRTM2,50,ENSG00000166159,654429,ENSG00000166159,Homo sapiens
Q18060735,LRTM2,50,ENSG00000285383,654429,ENSG00000166159,Homo sapiens
Q18060737,PAX8-AS1,11,,654433,ENSG00000189223,Homo sapiens
Q18058587,RPL26P37,9,,441533,ENSG00000235175,Homo sapiens
Q18060100,CICP18,9,,646070,ENSG00000217929,Homo sapiens
Q18057657,C3orf80,22,ENSG00000180044,401097,ENSG00000180044,Homo sapiens
Q18057658,LINC00884,11,,401106,ENSG00000233058,Homo sapiens
Q18057659,LINC00885,11,,401109,ENSG00000224652,Homo sapiens
Q18057660,C4orf48,24,ENSG00000243449,401115,ENSG00000243449,Homo sapiens
Q18058689,OR1F12,16,ENSG00000220721,442179,ENSG00000220721,Homo sapiens
Q18058690,RPSAP2,9,,442181,ENSG00000237425,Homo sapiens
Q18058692,OR2B3,35,ENSG00000204703,442184,ENSG00000204703,Homo sapiens
Q18058692,OR2B3,35,ENSG00000206524,442184,ENSG00000204703,Homo sapiens
Q18058692,OR2B3,35,ENSG00000225736,442184,ENSG00000204703,Homo sapiens
Q18058692,OR2B3,35,ENSG00000226832,442184,ENSG00000204703,Homo sapiens
Q18058692,OR2B3,35,ENSG00000231319,442184,ENSG00000204703,Homo sapiens
Q18058692,OR2B3,35,ENSG00000233054,442184,ENSG00000204703,Homo sapiens
Q18058692,OR2B3,35,ENSG00000233180,442184,ENSG00000204703,Homo sapiens
Q18058692,OR2B3,35,ENSG00000233687,442184,ENSG00000204703,Homo sapiens
Q18058693,OR2J1,31,ENSG00000204702,442185,ENSG00000204702,Homo sapiens
Q18058693,OR2J1,31,ENSG00000206523,442185,ENSG00000204702,Homo sapiens
Q18058693,OR2J1,31,ENSG00000225441,442185,ENSG00000204702,Homo sapiens
Q18058693,OR2J1,31,ENSG00000226192,442185,ENSG00000204702,Homo sapiens
Q18058693,OR2J1,31,ENSG00000226931,442185,ENSG00000204702,Homo sapiens
Q18058693,OR2J1,31,ENSG00000234305,442185,ENSG00000204702,Homo sapiens
